time,kind,level,count,side,res,cost
2025-01-22 13:00:00,CONTROL,103954.43638437038,5,1,-1,0.01419445697467455
2025-01-22 13:00:00,CONTROL,104297.5640460239,3,1,-1,0.014241309336147156
2025-01-22 13:00:00,CONTROL,104029.18257446599,3,1,-1,0.014204663192092824
2025-01-23 12:00:00,LEVEL,101526.825,4,1,1,0.015625446203125243
2025-01-23 04:00:00,LEVEL,101971.62,5,1,1,0.01653177750870138
2025-01-23 02:00:00,LEVEL,102408.39999999998,3,1,-1,0.017345320778485298
2025-01-23 01:00:00,LEVEL,102729.84,5,1,-1,0.017607308252635234
2025-01-23 00:00:00,LEVEL,103180.60000000002,3,1,-1,0.017799732608789448
2025-01-23 01:00:00,LEVEL,103539.73333333334,3,-1,1,0.017746119347559108
2025-01-23 14:00:00,LEVEL,105465.73333333332,3,-1,1,0.01440456634257245
2025-01-23 14:00:00,CONTROL,103856.32893216182,5,-1,-1,0.014184753027517484
2025-01-23 14:00:00,CONTROL,104621.75223934751,3,-1,1,0.01428929495274793
2025-01-23 14:00:00,CONTROL,104957.49235709275,3,-1,1,0.01433515051784071
2025-01-23 14:00:00,CONTROL,103993.08267634758,3,-1,-1,0.014203430927139089
2025-01-24 03:00:00,LEVEL,102729.84,5,1,1,0.00975380713461294
2025-01-24 01:00:00,LEVEL,103180.60000000002,3,1,1,0.009942512654816361
2025-01-24 00:00:00,LEVEL,103539.73333333334,3,1,1,0.00990236366063548
2025-01-24 08:00:00,LEVEL,105465.73333333332,3,-1,0,0.009953001222902491
2025-01-24 00:00:00,CONTROL,104080.10060399793,5,-1,-1,0.009954043465596914
2025-01-24 03:00:00,CONTROL,103907.29173475498,3,-1,-1,0.009865601693342083
2025-01-24 04:00:00,CONTROL,104627.06657960138,3,-1,-1,0.0098605070066155
2025-01-24 04:00:00,CONTROL,104294.58283938789,3,-1,-1,0.009829172301771544
2025-01-25 05:00:00,CONTROL,104295.72304517774,3,1,1,0.019683080546388818
2025-01-25 01:00:00,CONTROL,104723.86065850344,3,-1,0,0.017897785937075656
2025-01-25 00:00:00,CONTROL,104581.00556663748,3,1,0,0.01751793977183806
2025-01-26 23:00:00,LEVEL,102721.53333333334,6,1,-1,0.03756973776949787
2025-01-26 23:00:00,LEVEL,103180.60000000002,3,1,-1,0.037737638439646726
2025-01-26 23:00:00,LEVEL,103539.73333333334,3,1,-1,0.03786898913817879
2025-01-26 04:00:00,LEVEL,105465.73333333332,3,-1,1,0.038524096417632235
2025-01-26 23:00:00,CONTROL,103981.48096712277,3,1,-1,0.03803055548384372
2025-01-26 22:00:00,CONTROL,104290.86489038549,3,1,-1,0.04529769496426661
2025-01-26 09:00:00,CONTROL,104529.7544148829,3,1,1,0.03831955346228434
2025-01-27 07:00:00,LEVEL,97964.625,4,1,1,0.01891231795750431
2025-01-27 07:00:00,LEVEL,98316.09,10,1,1,0.018980169162272707
2025-01-27 07:00:00,LEVEL,98654.36666666665,9,1,1,0.019045474326025484
2025-01-27 06:00:00,LEVEL,99033.76666666666,9,1,-1,0.02103479070837676
2025-01-27 06:00:00,LEVEL,99429.51666666666,6,1,-1,0.021118848082977683
2025-01-27 05:00:00,LEVEL,99809.12,5,1,-1,0.023744465805770547
2025-01-27 12:00:00,LEVEL,100173.8,4,-1,-1,0.015432499338035302
2025-01-27 04:00:00,LEVEL,100582.62,5,1,-1,0.025519070777866786
2025-01-27 01:00:00,LEVEL,101397.275,4,1,-1,0.030120052726361386
2025-01-27 00:00:00,LEVEL,102003.33333333333,6,1,-1,0.0322259958402444
2025-01-27 21:00:00,LEVEL,102408.39999999998,3,-1,1,0.010334757105193436
2025-01-27 00:00:00,LEVEL,103180.60000000002,3,-1,1,0.03259793065318704
2025-01-27 02:00:00,CONTROL,100992.23970086756,5,1,1,0.028245380235697202
2025-01-27 02:00:00,CONTROL,101020.96993139671,4,1,1,0.028253415469770223
2025-01-27 04:00:00,CONTROL,101042.39982214724,6,1,-1,0.02563572267879769
2025-01-27 02:00:00,CONTROL,100887.03344810511,3,1,1,0.028215956285686294
2025-01-28 21:00:00,LEVEL,100489.18,5,1,1,0.0165285052839344
2025-01-28 01:00:00,LEVEL,101397.275,4,1,1,0.010881944099753826
2025-01-28 02:00:00,LEVEL,102003.33333333333,6,-1,0,0.010854305223020302
2025-01-28 00:00:00,LEVEL,102373.25,4,-1,1,0.010881004417577297
2025-01-28 00:00:00,LEVEL,102721.53333333334,6,-1,1,0.010918022608252777
2025-01-28 04:00:00,LEVEL,103180.60000000002,3,-1,1,0.011234897885574678
2025-01-28 15:00:00,LEVEL,103539.73333333334,3,-1,1,0.015587537891440354
2025-01-28 21:00:00,CONTROL,100831.08451646332,6,1,1,0.01658474189176586
2025-01-28 21:00:00,CONTROL,100937.93762606812,6,1,1,0.016602317139038328
2025-01-28 21:00:00,CONTROL,100979.46384801484,6,1,1,0.016609147390602413
2025-01-28 21:00:00,CONTROL,100878.86001296122,4,1,1,0.01659260002680396
2025-01-29 19:00:00,LEVEL,101397.275,4,1,1,0.018277600775106425
2025-01-29 00:00:00,LEVEL,101683.36666666665,3,-1,-1,0.016739897176292262
2025-01-29 03:00:00,LEVEL,102003.33333333333,6,-1,-1,0.017736914652944198
2025-01-29 09:00:00,LEVEL,102373.25,4,1,1,0.019089359073719045
2025-01-29 06:00:00,LEVEL,102721.53333333334,6,-1,1,0.018497032039270216
2025-01-29 19:00:00,LEVEL,103216.77500000001,4,-1,-1,0.018605578963971033
2025-01-29 19:00:00,LEVEL,103539.73333333334,3,-1,-1,0.01866379456674399
2025-01-29 20:00:00,LEVEL,104518.32500000001,4,-1,1,0.018160715875894542
2025-01-29 19:00:00,CONTROL,103954.01439036852,4,-1,1,0.01873847175870184
2025-01-29 20:00:00,CONTROL,104127.53927704818,3,-1,-1,0.018092814400407976
2025-01-30 00:00:00,LEVEL,103427.60000000002,3,1,1,0.01850825513639259
2025-01-30 01:00:00,LEVEL,104518.32500000001,4,-1,-1,0.01858991740498236
2025-01-30 03:00:00,LEVEL,105157.93333333333,3,-1,-1,0.0182115310790723
2025-01-30 04:00:00,LEVEL,105473.525,4,-1,1,0.017767609140823624
2025-01-30 00:00:00,CONTROL,103957.2494676222,6,-1,-1,0.01860303532542923
2025-01-30 14:00:00,CONTROL,105908.41510821109,4,-1,1,0.01741932628554342
2025-01-30 14:00:00,CONTROL,105814.50239817922,3,-1,1,0.01740387995734813
2025-01-31 20:00:00,LEVEL,101683.36666666665,3,1,1,0.02007346008793036
2025-01-31 20:00:00,LEVEL,102003.33333333333,6,1,-1,0.02013662516913638
2025-01-31 19:00:00,LEVEL,102373.25,4,1,0,0.019889162770930727
2025-01-31 18:00:00,LEVEL,102721.53333333334,6,1,-1,0.020348200880679127
2025-01-31 18:00:00,LEVEL,103138.6,4,1,-1,0.020430817991605905
2025-01-31 18:00:00,LEVEL,103427.60000000002,3,1,-1,0.02048806626140571
2025-01-31 01:00:00,LEVEL,104536.1,5,1,1,0.021652611138440872
2025-01-31 15:00:00,LEVEL,105355.28,5,-1,1,0.02302375851942908
2025-01-31 15:00:00,LEVEL,105662.975,4,-1,1,0.02309100047804412
2025-01-31 03:00:00,CONTROL,103950.84830819891,6,1,1,0.022173520149997808
2025-01-31 07:00:00,CONTROL,104131.70426466392,4,1,1,0.022053625089143682
2025-01-31 15:00:00,CONTROL,104857.36008008796,3,-1,1,0.022914945861932767
2025-01-31 18:00:00,CONTROL,103798.60693851036,5,1,-1,0.020561559359376088
2025-01-31 13:00:00,CONTROL,104883.76376362791,4,-1,-1,0.022255911251930285
2025-02-01 23:00:00,LEVEL,100380.9,4,1,1,0.029100657715931955
2025-02-01 22:00:00,LEVEL,100696.075,4,1,1,0.029568389660203538
2025-02-01 09:00:00,LEVEL,101390.82,5,1,-1,0.021353724406184015
2025-02-01 09:00:00,LEVEL,101683.36666666665,3,1,-1,0.021415337093564857
2025-02-01 11:00:00,LEVEL,102003.33333333333,6,-1,1,0.02171973321444656
2025-02-01 01:00:00,LEVEL,102721.53333333334,6,-1,1,0.02048387922295896
2025-02-01 20:00:00,CONTROL,101027.65775402063,6,1,-1,0.030699038525944244
2025-02-01 20:00:00,CONTROL,101026.84385396553,6,1,-1,0.03069879120803444
2025-02-02 22:00:00,LEVEL,96072.7,5,1,1,0.01323788371362014
2025-02-02 22:00:00,LEVEL,96399.16,10,1,1,0.013282866726662852
2025-02-02 17:00:00,LEVEL,97095.16,5,1,1,0.016363979333336803
2025-02-02 17:00:00,LEVEL,97332.7,11,1,1,0.016404013251102023
2025-02-02 17:00:00,LEVEL,97676.75,8,1,-1,0.016461997882773
2025-02-02 17:00:00,LEVEL,97964.625,4,1,-1,0.01651051503389139
2025-02-02 12:00:00,LEVEL,98316.09,10,1,1,0.019606848311105537
2025-02-02 11:00:00,LEVEL,98654.36666666665,9,1,-1,0.020538418266551246
2025-02-02 11:00:00,LEVEL,98997.2111111111,9,1,-1,0.020609793542053802
2025-02-02 03:00:00,LEVEL,99251.03333333333,3,1,1,0.02407252809442961
2025-02-02 03:00:00,LEVEL,99547.86666666665,6,1,1,0.024144522596814603
2025-02-02 03:00:00,LEVEL,100019.56666666667,6,1,-1,0.024258929582019553
2025-02-02 02:00:00,LEVEL,100380.9,4,1,-1,0.026963727020901503
2025-02-02 02:00:00,LEVEL,100696.075,4,1,-1,0.027048387475866666
2025-02-02 18:00:00,CONTROL,96786.88191080625,8,1,1,0.015630246431524098
2025-02-02 21:00:00,CONTROL,96742.66770715092,5,1,-1,0.013942062945028394
2025-02-02 21:00:00,CONTROL,96729.89161552016,11,1,-1,0.01394022171945617
2025-02-02 21:00:00,CONTROL,96729.92613673714,8,1,-1,0.013940226694478995
2025-02-02 21:00:00,CONTROL,96714.2533198508,4,1,-1,0.013937968007544533
2025-02-02 00:00:00,CONTROL,101018.14930828025,3,-1,1,0.02821785277208896
2025-02-02 00:00:00,CONTROL,101077.33378104803,6,-1,1,0.028234385036344352
2025-02-02 00:00:00,CONTROL,101034.50469217688,4,-1,1,0.028222421394836324
2025-02-03 02:00:00,LEVEL,91476.1,5,1,1,0.008749219747079102
2025-02-03 01:00:00,LEVEL,91841.1,4,1,1,0.009644008663122667
2025-02-03 01:00:00,LEVEL,92287.03333333333,3,1,1,0.009690835028767698
2025-02-03 01:00:00,LEVEL,92582.6,4,1,1,0.009721871759532723
2025-02-03 01:00:00,LEVEL,92887.23333333334,3,1,1,0.009753860558727663
2025-02-03 01:00:00,LEVEL,93140.06666666667,3,1,-1,0.00978040996696638
2025-02-03 01:00:00,LEVEL,93556.5,5,1,-1,0.009824138609962596
2025-02-03 01:00:00,LEVEL,93864.6,4,1,-1,0.00985649143532192
2025-02-03 01:00:00,LEVEL,94201.51666666666,6,1,-1,0.009891870228172655
2025-02-03 01:00:00,LEVEL,94540.91666666667,6,1,-1,0.009927509789766144
2025-02-03 01:00:00,LEVEL,94785.63333333333,9,1,-1,0.009953206886744989
2025-02-03 01:00:00,LEVEL,95124.68333333333,6,1,-1,0.009988809695696883
2025-02-03 00:00:00,LEVEL,95361.9625,8,1,-1,0.011871368661837594
2025-02-03 00:00:00,LEVEL,95766.08888888889,9,1,-1,0.011921677330228067
2025-02-03 00:00:00,LEVEL,96072.7,5,1,-1,0.011959846569203361
2025-02-03 00:00:00,LEVEL,96399.16,10,1,-1,0.012000486745975559
2025-02-03 00:00:00,LEVEL,97095.16,5,1,-1,0.012087130019373366
2025-02-03 00:00:00,LEVEL,97332.7,11,1,-1,0.012116700771044221
2025-02-03 15:00:00,LEVEL,97676.75,8,-1,-1,0.007546157096123911
2025-02-03 15:00:00,LEVEL,97964.625,4,-1,-1,0.0075683972911964
2025-02-03 15:00:00,LEVEL,98316.09,10,-1,-1,0.007595550222715816
2025-02-03 15:00:00,LEVEL,98654.36666666665,9,-1,-1,0.007621684270671135
2025-02-03 15:00:00,LEVEL,98996.38999999998,10,-1,-1,0.007648107772721247
2025-02-03 15:00:00,LEVEL,99251.03333333333,3,-1,-1,0.007667780607831076
2025-02-03 18:00:00,LEVEL,99547.86666666665,6,-1,-1,0.007857962927788712
2025-02-03 19:00:00,LEVEL,100019.56666666667,6,-1,0,0.007817578620499878
2025-02-03 19:00:00,LEVEL,100380.9,4,-1,1,0.007845820611898967
2025-02-03 19:00:00,LEVEL,100696.075,4,-1,1,0.007870454845217808
2025-02-03 19:00:00,LEVEL,101401.0142857143,7,-1,1,0.007925553247184663
2025-02-03 19:00:00,LEVEL,101683.36666666665,3,-1,1,0.00794762204842369
2025-02-03 22:00:00,LEVEL,102003.33333333333,6,-1,1,0.00824192352398051
2025-02-03 22:00:00,LEVEL,102373.25,4,-1,1,0.008271812987170397
2025-02-03 00:00:00,CONTROL,96752.4720651174,8,1,-1,0.012044469668177727
2025-02-03 00:00:00,CONTROL,96803.15542014937,9,1,-1,0.012050779110400076
2025-02-03 00:00:00,CONTROL,96765.17167754388,5,1,-1,0.01204605061069427
2025-02-03 00:00:00,CONTROL,96704.29041775891,8,1,-1,0.012038471657193765
2025-02-03 19:00:00,CONTROL,101092.58454561375,6,-1,1,0.00790144622670364
2025-02-03 19:00:00,CONTROL,101092.27889552708,4,-1,1,0.00790142233694224
2025-02-03 19:00:00,CONTROL,101004.26578101177,3,-1,1,0.007894543188538692
2025-02-03 19:00:00,CONTROL,101021.44891290272,6,-1,1,0.007895886230595171
2025-02-03 19:00:00,CONTROL,101037.9456174216,4,-1,1,0.007897175621149975
2025-02-04 21:00:00,LEVEL,96399.16,10,1,1,0.012176031071885312
2025-02-04 21:00:00,LEVEL,97095.16,5,1,1,0.012263941771792158
2025-02-04 21:00:00,LEVEL,97332.7,11,1,1,0.012293945087389678
2025-02-04 21:00:00,LEVEL,97676.75,8,1,0,0.012337401518859434
2025-02-04 08:00:00,LEVEL,97964.625,4,1,1,0.011317049573291358
2025-02-04 05:00:00,LEVEL,98316.09,10,1,1,0.01117351299326275
2025-02-04 05:00:00,LEVEL,98654.36666666665,9,1,1,0.011211957755766196
2025-02-04 05:00:00,LEVEL,98996.38999999998,10,1,-1,0.011250828322720181
2025-02-04 05:00:00,LEVEL,99251.03333333333,3,1,-1,0.011279768251003006
2025-02-04 05:00:00,LEVEL,99547.86666666665,6,1,-1,0.011313503025309363
2025-02-04 04:00:00,LEVEL,100019.56666666667,6,1,-1,0.011515031852022413
2025-02-04 04:00:00,LEVEL,100380.9,4,1,-1,0.0115566313608105
2025-02-04 19:00:00,LEVEL,100696.075,4,-1,1,0.013658682401213996
2025-02-04 01:00:00,LEVEL,101401.0142857143,7,-1,1,0.009880190662944354
2025-02-04 01:00:00,LEVEL,101683.36666666665,3,-1,1,0.009907702176291599
2025-02-04 21:00:00,CONTROL,96743.2839088096,8,1,1,0.012219496838664237
2025-02-04 21:00:00,CONTROL,96698.1317096224,9,1,1,0.012213793733157223
2025-02-04 21:00:00,CONTROL,96779.11224596633,8,1,1,0.012224022261359562
2025-02-04 21:00:00,CONTROL,96698.5640925146,4,1,1,0.012213848346781766
2025-02-04 00:00:00,CONTROL,101020.83362608784,6,1,-1,0.008763440448369022
2025-02-04 00:00:00,CONTROL,101073.70432593394,6,1,-1,0.008768026920415766
2025-02-04 00:00:00,CONTROL,101021.27159012143,3,1,-1,0.008763478441242265
2025-02-04 00:00:00,CONTROL,101062.85135150701,6,1,-1,0.008767085437439788
2025-02-04 00:00:00,CONTROL,101002.75790013012,4,1,-1,0.008761872400053584
2025-02-05 22:00:00,LEVEL,96399.16,10,1,1,0.016200943872861834
2025-02-05 02:00:00,LEVEL,97095.16,5,1,1,0.011470105507195016
2025-02-05 02:00:00,LEVEL,97332.7,11,1,1,0.011498166729424622
2025-02-05 01:00:00,LEVEL,97689.64444444445,9,1,0,0.011734623971824844
2025-02-05 00:00:00,LEVEL,97964.625,4,-1,1,0.011880125059213643
2025-02-05 00:00:00,LEVEL,98316.09,10,-1,1,0.011922747058266224
2025-02-05 01:00:00,LEVEL,98654.36666666665,9,-1,1,0.011850507826039082
2025-02-05 14:00:00,LEVEL,98996.38999999998,10,-1,1,0.013346778118574943
2025-02-05 18:00:00,CONTROL,96803.51967426694,9,1,1,0.013367651552554425
2025-02-05 18:00:00,CONTROL,96725.7544968115,9,1,1,0.01335691291620479
2025-02-06 19:00:00,LEVEL,95766.08888888889,9,1,1,0.017611344561425015
2025-02-06 18:00:00,LEVEL,96077.25,6,1,1,0.01791963630005247
2025-02-06 16:00:00,LEVEL,96399.16,10,1,1,0.017657140763806232
2025-02-06 01:00:00,LEVEL,97113.63333333335,6,-1,-1,0.017082621107678577
2025-02-06 02:00:00,LEVEL,97332.7,11,-1,-1,0.017809071936234596
2025-02-06 04:00:00,LEVEL,97689.64444444445,9,-1,-1,0.017847441535909482
2025-02-06 07:00:00,LEVEL,97964.625,4,1,1,0.01844669357780892
2025-02-06 06:00:00,LEVEL,98316.09,10,-1,1,0.01825633888469798
2025-02-06 09:00:00,LEVEL,98654.36666666665,9,-1,1,0.018727434009796
2025-02-06 10:00:00,LEVEL,98996.38999999998,10,-1,1,0.019018565870995673
2025-02-06 00:00:00,CONTROL,96768.88043875466,8,-1,-1,0.016408544842014598
2025-02-06 16:00:00,CONTROL,96714.35558049429,6,1,-1,0.017714874179044677
2025-02-06 16:00:00,CONTROL,96722.5425689717,11,1,-1,0.017716373764808464
2025-02-06 16:00:00,CONTROL,96729.01663884375,4,1,-1,0.01771755960048427
2025-02-07 20:00:00,LEVEL,95766.08888888889,9,1,0,0.014815155158058703
2025-02-07 20:00:00,LEVEL,96081.37142857142,7,1,0,0.014863929831831199
2025-02-07 20:00:00,LEVEL,96399.16,10,1,0,0.01491309219240995
2025-02-07 01:00:00,LEVEL,97113.63333333335,6,-1,-1,0.016540890090627147
2025-02-07 01:00:00,LEVEL,97332.7,11,-1,-1,0.0165782026442973
2025-02-07 01:00:00,LEVEL,97689.64444444445,9,-1,-1,0.016638999245365143
2025-02-07 12:00:00,LEVEL,97964.625,4,-1,-1,0.01683051202345096
2025-02-07 13:00:00,LEVEL,98316.09,10,-1,-1,0.015996028492838654
2025-02-07 13:00:00,LEVEL,98654.36666666665,9,-1,-1,0.01605106610874122
2025-02-07 14:00:00,LEVEL,99005.17272727271,11,-1,1,0.015894790449941194
2025-02-07 14:00:00,LEVEL,99219.325,4,-1,1,0.015929171537369377
2025-02-07 14:00:00,LEVEL,99547.86666666665,6,-1,1,0.015981917275818075
2025-02-07 14:00:00,LEVEL,100019.56666666667,6,-1,1,0.01605764637611358
2025-02-07 00:00:00,CONTROL,96723.97617240492,8,-1,-1,0.017157816986800883
2025-02-07 01:00:00,CONTROL,96702.25091525042,9,-1,-1,0.016470821335817308
2025-02-07 01:00:00,CONTROL,96704.2900423006,7,-1,-1,0.01647116865035246
2025-02-07 00:00:00,CONTROL,96734.72767547892,11,-1,-1,0.017159724190468233
2025-02-07 00:00:00,CONTROL,96722.25085534168,9,-1,-1,0.017157510933683687
2025-02-07 00:00:00,CONTROL,96718.51986564726,4,-1,-1,0.017156849095317547
2025-02-08 07:00:00,LEVEL,95733.05555555556,9,1,1,0.017048476427744166
2025-02-08 05:00:00,LEVEL,96060.04999999999,8,1,1,0.0166525179856115
2025-02-08 01:00:00,LEVEL,96399.16,10,1,0,0.016353565816678156
2025-02-08 00:00:00,CONTROL,96699.77592571235,8,-1,0,0.01562950960493168
2025-02-08 00:00:00,CONTROL,96743.63756776604,9,-1,0,0.015636598928037173
2025-02-08 00:00:00,CONTROL,96791.92697648655,8,-1,0,0.015644403907626718
2025-02-08 00:00:00,CONTROL,96777.03287287796,10,-1,0,0.015641996585239685
2025-02-09 21:00:00,LEVEL,94785.63333333333,9,1,1,0.02741697791436929
2025-02-09 21:00:00,LEVEL,95124.68333333333,6,1,1,0.02751504896200556
2025-02-09 21:00:00,LEVEL,95383.41111111111,9,1,1,0.02758988660901712
2025-02-09 21:00:00,LEVEL,95719.26363636363,11,1,-1,0.027687032779206765
2025-02-09 13:00:00,LEVEL,96060.04999999999,8,1,1,0.035002523343202176
2025-02-09 15:00:00,LEVEL,96399.16,10,-1,1,0.034363456427051846
2025-02-09 01:00:00,LEVEL,96760.90000000001,3,-1,1,0.034728782610646436
2025-02-09 03:00:00,LEVEL,97113.63333333335,6,-1,1,0.03394357658041436
2025-02-10 01:00:00,LEVEL,95383.41111111111,9,1,1,0.020958061176456256
2025-02-10 01:00:00,LEVEL,95712.125,12,1,1,0.021030287632950444
2025-02-10 01:00:00,LEVEL,96060.04999999999,8,1,1,0.021106735238984622
2025-02-10 01:00:00,LEVEL,96390.73636363637,11,1,-1,0.021179395096276137
2025-02-10 00:00:00,LEVEL,96751.975,4,-1,1,0.022987438838771978
2025-02-10 04:00:00,LEVEL,97113.63333333335,6,-1,-1,0.01975711585246976
2025-02-10 05:00:00,LEVEL,97330.11666666668,12,-1,-1,0.019006192269122302
2025-02-10 08:00:00,LEVEL,97704.18000000001,10,-1,0,0.018399600762693966
2025-02-10 13:00:00,LEVEL,97964.625,4,-1,1,0.01779617834394908
2025-02-10 13:00:00,LEVEL,98316.09,10,-1,1,0.017860025205218198
2025-02-11 19:00:00,LEVEL,95124.68333333333,6,1,1,0.02557738248285178
2025-02-11 18:00:00,LEVEL,95383.41111111111,9,1,1,0.02655971628819417
2025-02-11 18:00:00,LEVEL,95712.125,12,1,-1,0.02665124737863407
2025-02-11 17:00:00,LEVEL,96060.04999999999,8,1,-1,0.02766706509216591
2025-02-11 16:00:00,LEVEL,96390.73636363637,11,1,-1,0.027219650399636156
2025-02-11 13:00:00,LEVEL,96762.90000000001,5,1,-1,0.026351776550385946
2025-02-11 13:00:00,LEVEL,97113.63333333335,6,1,-1,0.0264472929769169
2025-02-11 13:00:00,LEVEL,97330.11666666668,12,1,-1,0.026506248634786626
2025-02-11 00:00:00,LEVEL,97704.18000000001,10,-1,1,0.021014758633668997
2025-02-11 00:00:00,LEVEL,97964.625,4,-1,1,0.021070776593313564
2025-02-11 05:00:00,LEVEL,98317.17272727271,11,-1,1,0.025585731934068417
2025-02-12 13:00:00,LEVEL,94188.58571428571,7,1,1,0.018906726695294997
2025-02-12 13:00:00,LEVEL,94556.5142857143,7,1,1,0.018980581981374908
2025-02-12 13:00:00,LEVEL,94785.63333333333,9,1,1,0.01902657366052762
2025-02-12 03:00:00,LEVEL,95124.68333333333,6,1,1,0.020670151540873115
2025-02-12 02:00:00,LEVEL,95383.41111111111,9,1,1,0.02128203287934434
2025-02-12 02:00:00,LEVEL,95712.125,12,1,-1,0.021355375819272132
2025-02-12 00:00:00,LEVEL,96060.04999999999,8,-1,1,0.021928232784756887
2025-02-12 08:00:00,LEVEL,96390.73636363637,11,-1,1,0.021142231386265087
2025-02-12 16:00:00,LEVEL,96762.90000000001,5,-1,-1,0.01690883117450473
2025-02-12 18:00:00,LEVEL,97113.63333333335,6,1,-1,0.01639481016442453
2025-02-12 17:00:00,LEVEL,97330.11666666668,12,-1,1,0.01650860917791691
2025-02-12 21:00:00,LEVEL,97704.18000000001,10,-1,1,0.01631921831449063
2025-02-12 22:00:00,LEVEL,97964.625,4,-1,1,0.016772072120271802
2025-02-13 14:00:00,LEVEL,95383.41111111111,9,1,1,0.018046241814608125
2025-02-13 06:00:00,LEVEL,95712.125,12,1,1,0.01620677101522898
2025-02-13 06:00:00,LEVEL,96060.04999999999,8,1,0,0.016265684562550946
2025-02-13 06:00:00,LEVEL,96397.21666666667,12,1,-1,0.016322776419623757
2025-02-13 04:00:00,LEVEL,96762.90000000001,5,1,-1,0.017060219615535093
2025-02-13 04:00:00,LEVEL,97113.63333333335,6,1,-1,0.017122057238148258
2025-02-13 02:00:00,LEVEL,97330.11666666668,12,1,-1,0.017120324827856647
2025-02-13 02:00:00,LEVEL,97704.18000000001,10,1,-1,0.017186122404107274
2025-02-14 01:00:00,LEVEL,96399.92307692308,13,1,1,0.021972274927608143
2025-02-14 00:00:00,LEVEL,96762.90000000001,5,-1,-1,0.02234193027014552
2025-02-14 03:00:00,LEVEL,97113.63333333335,6,-1,-1,0.021781682927741047
2025-02-14 14:00:00,LEVEL,97330.11666666668,12,-1,1,0.025033466220850502
2025-02-14 16:00:00,LEVEL,97704.18000000001,10,-1,-1,0.02379075743048897
2025-02-14 17:00:00,LEVEL,97989.88,5,-1,1,0.02219727715483066
2025-02-14 17:00:00,LEVEL,98330.92499999999,12,-1,1,0.022274532789670388
2025-02-14 17:00:00,LEVEL,98654.36666666665,9,-1,1,0.022347800807943505
2025-02-15 17:00:00,LEVEL,97285.38666666666,15,1,-1,0.0328965527541193
2025-02-15 01:00:00,LEVEL,97612.37142857142,7,-1,0,0.020758376102943257
2025-02-16 23:00:00,LEVEL,96060.04999999999,8,1,1,0.043007549598455416
2025-02-16 23:00:00,LEVEL,96377.28461538462,13,1,-1,0.043149580374574115
2025-02-16 18:00:00,LEVEL,96657.95000000001,4,1,1,0.05467175254087509
2025-02-17 16:00:00,LEVEL,95383.41111111111,9,1,1,0.02753612359088792
2025-02-17 15:00:00,LEVEL,95712.125,12,1,1,0.028627129891858095
2025-02-17 01:00:00,LEVEL,96060.04999999999,8,1,1,0.039676303323652864
2025-02-17 00:00:00,LEVEL,96377.28461538462,13,-1,1,0.04169469375530382
2025-02-17 14:00:00,LEVEL,96657.95000000001,4,-1,1,0.03242195387840681
2025-02-17 14:00:00,LEVEL,96961.01999999999,5,-1,1,0.032523612578616454
2025-02-18 18:00:00,LEVEL,93590.35,4,1,1,0.02219917871173375
2025-02-18 17:00:00,LEVEL,94188.58571428571,7,1,-1,0.022711094270730182
2025-02-18 21:00:00,LEVEL,94556.5142857143,7,-1,-1,0.02049408679817436
2025-02-18 16:00:00,LEVEL,94788.49999999999,10,1,-1,0.02341992819364555
2025-02-18 08:00:00,LEVEL,95119.775,8,1,1,0.025395536347480756
2025-02-18 06:00:00,LEVEL,95383.41111111111,9,1,1,0.025550767673892808
2025-02-18 05:00:00,LEVEL,95714.23846153847,13,1,1,0.026020130920383286
2025-02-18 01:00:00,LEVEL,96060.04999999999,8,-1,1,0.026030990710239163
2025-02-18 13:00:00,LEVEL,96377.28461538462,13,-1,1,0.024467449762727776
2025-02-18 14:00:00,LEVEL,96657.95000000001,4,-1,1,0.023184055526822747
2025-02-19 00:00:00,LEVEL,95383.41111111111,9,1,1,0.020305143397788404
2025-02-19 02:00:00,LEVEL,95714.23846153847,13,-1,-1,0.02050337475328001
2025-02-19 15:00:00,LEVEL,96060.04999999999,8,-1,-1,0.021958465011286676
2025-02-19 10:00:00,LEVEL,96377.97142857143,14,-1,1,0.02129091219298116
2025-02-19 14:00:00,LEVEL,96673.81999999999,5,-1,1,0.022567403505956346
2025-02-20 00:00:00,LEVEL,96377.97142857143,14,1,1,0.027556246298376393
2025-02-20 02:00:00,LEVEL,96967.51666666666,6,-1,-1,0.027606901664916965
2025-02-20 04:00:00,LEVEL,97281.00555555554,18,-1,-1,0.027971140842440987
2025-02-20 16:00:00,LEVEL,97623.125,8,-1,-1,0.028449370258726757
2025-02-20 14:00:00,LEVEL,97867.73749999999,8,-1,1,0.02929185154700889
2025-02-20 18:00:00,LEVEL,98254.19090909092,11,-1,-1,0.02913177404464941
2025-02-20 20:00:00,LEVEL,98588.47777777778,9,-1,-1,0.030697381474418122
2025-02-21 19:00:00,LEVEL,95381.35,10,1,1,0.020629127578469287
2025-02-21 19:00:00,LEVEL,95721.67499999999,12,1,1,0.020702733245018798
2025-02-21 19:00:00,LEVEL,96045.48888888888,9,1,-1,0.020772767879940295
2025-02-21 18:00:00,LEVEL,96685.8857142857,7,1,-1,0.022917117334467687
2025-02-21 17:00:00,LEVEL,96967.51666666666,6,1,-1,0.02337605211150538
2025-02-21 15:00:00,LEVEL,97288.77777777778,18,1,1,0.025540977987799772
